pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,yards_per_carry,rush_td_rate,reception_rate,yards_from_scrimmage,rush_yards_flag,rec_yards_flag,_split,weighted_av_pred,surplus_value,surplus_value_percentile,pro_bowl_probability,peak_value_percentile,availability_factor,sleeper_score
DaviDo01,domanick-davis-1,00-0021979,Domanick Williams,RB,2003,4,101,HOU,louisiana state,69.0,213.0,4.63,32.5,112.0,22.0,7.32,4.47,,,,,,,,,,,,33.0,33.0,40.0,0,0,3,False,skill_run,False,False,False,True,38.23,0,0,True,92.70125955062558,72.25,5.895,31.451165721487083,-1.04571684125175,-0.3916925780975446,0.5441634630707667,-0.6165271918944518,-1.0668377648425562,0.313679120648034,0.9379944098168688,1.2551125686321905,-0.986025873734746,-0.9972481902282948,1.165307671113286,0.3821795503580462,,,,,True,True,train,24.369776,12.637831,0.9288256227758007,0.31399426,0.798932384341637,0.38077775,67.02711269948831
HestJa00,jacob-hester-1,00-0026209,Jacob Hester,RB,2008,3,69,SDG,louisiana state,71.0,226.0,4.61,27.5,111.0,23.0,6.85,4.24,,,,,,,,,,,,6.0,6.0,65.0,0,0,1,False,skill_run,False,False,False,True,54.83,0,0,True,100.0771048903496,69.25,5.545,31.517159293790915,0.0522152808722206,0.3443867111775525,0.3963563751744939,-2.161466122248601,-1.2312494932500997,0.5149955712131901,-0.947810029673593,-0.1650011917732947,-0.2321721579685669,-1.7062677922440057,-0.7003268278714297,0.4172573553972258,,,,,True,True,train,16.439537,-2.74716,0.24377224199288255,0.23540781,0.6779359430604982,0.25686777,33.1551201562016
DrouRe00,reuben-droughns-1,00-0019610,Reuben Droughns,RB,2000,3,81,DET,oregon,71.0,215.0,4.66,30.0,115.0,13.0,7.34,4.41,,,,,,,,,,,,27.0,1.0,114.0,0,0,3,False,skill_run,False,False,False,True,48.25,0,0,True,91.1852910863905,72.5,5.875,29.983138266217026,0.0522152808722206,-0.2784496105167604,0.7658740949151822,-1.3889966570715264,-0.5736025796199266,-1.4981689344383702,1.0182414072419932,0.8846481093959785,-1.140966549292718,-0.938163223393652,1.0586999854570185,-0.3981264562791543,,,,,True,True,train,20.083715,0.89701843,0.6209964412811388,0.2697652,0.7455516014234875,0.31380805,51.42235494248596
DarbKe00,kenneth-darby-1,00-0025633,Kenneth Darby,RB,2007,7,246,TAM,alabama,70.0,211.0,4.75,30.0,108.0,19.0,7.25,4.53,,,,,,,,,,,,4.0,0.0,41.0,0,0,0,False,skill_run,False,False,False,True,0.42,0,1,True,82.89684701621381,69.0,5.890000000000001,30.27204081632653,-0.4967507801897647,-0.5049355456783288,1.4310059904484225,-1.3889966570715264,-1.724484678472729,-0.2902702310474341,0.657129918828927,1.6255770278684076,-1.9880930917341084,-1.765352759078648,1.1386557496992238,-0.2445650263658539,,,,,True,True,train,4.2953258,-1.2405672,0.3612099644128114,0.14365809,0.12277580071174377,0.067114465,21.119365734429334
SmitKo00,kolby-smith-1,00-0025535,Kolby Smith,RB,2007,5,148,KAN,louisville,71.0,220.0,4.5,38.0,114.0,18.0,7.22,4.34,,,,,,,,,,,,4.0,4.0,27.0,0,0,0,False,skill_run,False,False,False,True,19.27,0,1,True,107.3007163542143,76.0,5.779999999999999,30.68042055147788,0.0522152808722206,0.0046578084351999,-0.4165826082550254,1.0829056314951124,-0.7380143080274698,-0.4915866816125901,0.5367594226912371,0.4524395736203935,0.5061223821782477,-0.1109736877086561,0.5523134785897347,-0.0274974509717099,,,,,True,True,train,7.0994096,-0.38151026,0.4483985765124555,0.16178186,0.3398576512455516,0.110928275,30.18729901305828
RiceRa00,ray-rice-1,00-0026195,Ray Rice,RB,2008,2,55,BAL,rutgers,68.0,199.0,4.42,31.5,119.0,23.0,6.65,4.2,,,,,,,,,,,,63.0,63.0,92.0,3,0,5,False,skill_run,False,False,False,True,63.03,0,0,True,104.2783125389264,75.25,5.425000000000001,30.25454152249135,-1.5946829023137354,-1.1843933511630338,-1.0078109598401293,-0.9255149779652816,0.0840443340102462,0.5149955712131901,-1.7502800039248494,-0.4119774979307711,0.1972153699298152,-0.2882285882125839,-1.339972941809043,-0.2538664900697379,,,,,True,True,train,45.658768,17.749907,0.9537366548042705,0.5702664,0.9395017793594306,0.71341825,82.6131959429203
McClLe00,leron-mcclain-1,00-0025524,Le'Ron McClain,RB,2007,4,137,BAL,alabama,72.0,256.0,4.75,29.5,113.0,14.0,7.14,4.47,,,,,,,,,,,,13.0,12.0,111.0,2,1,6,False,skill_run,False,False,False,True,23.13,0,0,True,100.5762693656433,71.25,5.805,34.71604938271605,0.601181341934206,2.043031224889315,1.4310059904484225,-1.5434905501069414,-0.9024260364350132,-1.2968524838732145,0.2157714329907331,1.2551125686321905,-0.181154684425296,-1.233588057566865,0.6855730856600736,2.1175751130792877,,,,,True,True,train,5.1280956,-6.6038494,0.08540925266903915,0.14885688,0.1601423487544484,0.080126494,11.19888464260674
ChapDo00,doug-chapman-1,00-0019712,Doug Chapman,RB,2000,3,88,MIN,marshall,70.0,215.0,4.56,38.5,128.0,16.0,6.84,4.2,,,,,,,,,,,,3.0,3.0,26.0,0,0,0,False,skill_run,False,False,False,True,44.61,0,0,True,99.45098408952408,83.25,5.52,30.84591836734694,-0.4967507801897647,-0.2784496105167604,0.0268386554337991,1.2373995245305274,1.5637498896781352,-0.8942195827429021,-0.9879335283861552,-0.4119774979307711,-0.2961652964470472,1.6024903504959782,-0.8335864349417685,0.0604702088594258,,,,,True,True,train,23.441504,4.2548065,0.7935943060498221,0.30408403,0.7900355871886121,0.3662735,60.951634269220975
NeadSp00,spencer-nead-1,00-0022036,Spencer Nead,RB,2003,7,234,NWE,byu,76.0,259.0,4.86,28.5,102.0,19.0,7.37,4.34,,,,,,,,,,,,0.0,,10.0,0,0,0,False,skill_run,False,False,False,True,1.23,0,1,True,92.85059320190528,65.25,5.855,31.523026315789476,2.7970455861821475,2.212895676260492,2.243944973877942,-1.8524783361777712,-2.710955048917989,-0.2902702310474341,1.138611903379683,0.4524395736203935,-0.9707631177086908,-2.6516272615982865,0.9520922998007512,0.4203758750748467,,,,,True,True,train,3.0045176,-2.5313754,0.2597864768683274,0.13589941,0.04092526690391459,0.046945587,14.866864341858019
GreeJu00,,00-0023591,Justin Green,RB,2005,5,158,BAL,montana,71.0,251.0,4.84,31.0,109.0,23.0,7.24,4.21,,,,,,,,,,,,0.0,0.0,39.0,0,0,0,False,skill_run,False,False,False,True,16.06,0,1,True,91.47918158800242,70.0,5.725,35.00357072009522,0.0522152808722206,1.7599238059373548,2.0961378859816624,-1.0800088710006963,-1.5600729500651858,0.5149955712131901,0.6170064201163649,-0.3502334213914034,-1.1109292537063633,-1.5290128917400778,0.2591423430349949,2.270402381934455,,,,,True,True,train,2.8098154,-4.6711044,0.14056939501779359,0.13476026,0.026690391459074734,0.043903366,9.729856193410331
CurlDa20,,00-0022015,Dan Curley,RB,2003,5,148,STL,eastern washington,76.0,254.0,4.63,35.5,118.0,17.0,7.47,4.53,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False,skill_run,False,False,False,True,19.27,0,1,True,110.54516397116852,76.75,6.0,30.914473684210527,2.7970455861821475,1.929788257308531,0.5441634630707667,0.3104361663180377,-0.0803673943972969,-0.6929031321777461,1.539846890505311,1.6255770278684076,0.8377235450276287,0.0662812127952715,1.7249980208087037,0.0969096673610607,,,,,True,True,train,6.039366,-1.4415541,0.34341637010676157,0.15472251,0.26512455516014233,0.09436509,24.02089801998113
MughOv00,ovie-mughelli-1,00-0022143,Ovie Mughelli,RB,2003,4,134,BAL,wake forest,73.0,255.0,4.73,31.5,114.0,,7.78,4.32,,,,,,,,,,,,6.0,2.0,107.0,1,0,5,False,skill_run,False,True,False,True,24.24,0,0,True,101.88860429027191,72.75,6.050000000000001,33.639519609682864,1.1501474029961911,1.9864097410989232,1.2831989025521495,-0.9255149779652816,-0.7380143080274698,,2.7836753505947653,0.328951420541658,-0.0470265250490547,-0.8790782565590095,1.991517234949381,1.54536330245818,,,,,True,True,train,4.4506454,-7.2812996,0.0800711743772242,0.14461611,0.13523131672597866,0.069541335,10.190622291239343
JacoBr00,,00-0023545,Brandon Jacobs,RB,2005,4,110,NYG,southern illinois,76.0,267.0,4.56,37.0,118.0,19.0,7.53,4.46,,,,,,,,,,,,36.0,36.0,109.0,0,0,3,False,skill_run,False,False,False,True,34.1,0,0,True,123.50424535768803,77.5,5.995,32.49671052631579,2.7970455861821475,2.665867546583628,0.0268386554337991,0.7739178454242825,-0.0803673943972969,-0.2902702310474341,1.780587882780691,1.1933684920928227,2.162216020965254,0.2435361132991992,1.6983460993946369,0.937921807416906,,,,,True,True,train,15.483901,3.751956,0.7722419928825622,0.22691652,0.6601423487544484,0.24193594,53.46957597258465
GrifQu00,quentin-griffin-1,00-0022095,Quentin Griffin,RB,2003,4,108,DEN,oklahoma,67.0,195.0,4.48,38.0,123.0,21.0,,4.08,,,,,,,,,,,,6.0,6.0,16.0,0,0,0,False,skill_run,False,True,False,True,35.0,0,0,True,96.81720725698598,80.5,,30.537981733125417,-2.1436489633757208,-1.4108792863246022,-0.5643896961512981,1.0829056314951124,0.741691247640419,0.1123626700828779,,-1.1529064164032004,-0.5653524011460208,0.95255571531491,,-0.1032084774513106,,,,,True,True,train,12.530991,0.79904556,0.6120996441281139,0.20206292,0.5711743772241993,0.19579673,43.86466656503305
PeteAd00,,00-0021306,Adrian Peterson,RB,2002,6,199,CHI,georgia southern,70.0,214.0,4.68,34.0,119.0,14.0,7.59,4.6,,,,,,,,,,,,11.0,11.0,106.0,0,0,0,False,skill_run,False,False,False,True,5.97,0,1,True,89.21961743898132,76.5,6.095,30.70244897959184,-0.4967507801897647,-0.3350710943071525,0.9136811828114548,-0.153045512788207,0.0840443340102462,-1.2968524838732145,2.021328875056067,2.0577855636439875,-1.3418696749456374,0.0071962459606289,2.2313845276759827,-0.015788599946895,,,,,True,True,train,5.359833,-1.1100044,0.38434163701067614,0.15033087,0.16903914590747332,0.08374739,23.43601363860203
FlemTr00,troy-fleming-1,00-0022825,Troy Fleming,RB,2004,6,191,TEN,tennessee,72.0,230.0,4.62,32.0,120.0,,6.94,3.91,,,,,,,,,,,,3.0,3.0,29.0,0,0,0,False,skill_run,False,True,False,True,7.55,0,1,True,100.96943578933562,76.0,5.425000000000001,31.19020061728395,0.601181341934206,0.5708726463391209,0.4702599191226303,-0.7710210849298668,0.2484560624177894,,-0.5866985412605233,-2.2025557175724737,-0.1409708199645417,-0.1109736877086561,-1.339972941809043,0.2434678133252074,,,,,True,True,train,5.9117336,-0.55810356,0.4395017793594306,0.15388975,0.2526690391459075,0.09237084,27.558663662562804
MoorMe00,mewelde-moore-1,00-0022217,Mewelde Moore,RB,2004,4,119,MIN,tulane,71.0,209.0,4.65,35.0,118.0,,7.05,4.12,,,,,,,,,,,,29.0,17.0,122.0,0,0,1,False,skill_run,False,True,False,True,30.21,0,0,True,89.40554815165856,76.5,5.585,29.146399523903987,0.0522152808722206,-0.618178513259113,0.6919705509670458,0.1559422732826228,-0.0803673943972969,,-0.145340055422333,-0.905930110245724,-1.322866489253563,0.0071962459606289,-0.4871114565588904,-0.8428812626480902,,,,,True,True,train,14.3750725,2.6431274,0.7277580071174378,0.21733811,0.6281138790035588,0.22461052,50.51157068660039
WilsQu00,quincy-wilson-1,00-0022801,Quincy Wilson,RB,2004,7,219,ATL,west virginia,69.0,225.0,4.6,33.5,118.0,26.0,7.68,4.36,,,,,,,,,,,,0.0,,4.0,0,0,0,False,skill_run,False,False,False,True,2.82,0,1,True,100.5035002019004,75.75,6.02,33.22306238185255,-1.04571684125175,0.2877652273871604,0.322452831226351,-0.3075394058236219,-0.0803673943972969,1.118944922908658,2.3824403634691333,0.5759277266991344,-0.188592110503815,-0.1700586545432987,1.831605706464971,1.3240022678147985,,,,,True,True,train,4.3362966,-1.1995964,0.3665480427046263,0.14391027,0.12455516014234876,0.06775463,21.386323082343644
ShelEr00,eric-shelton-1,00-0023489,Eric Shelton,RB,2005,2,54,CAR,louisville,73.0,246.0,4.53,38.5,124.0,,7.44,4.08,,,,,,,,,,,,0.0,0.0,9.0,0,0,0,False,skill_run,False,True,False,True,63.63,0,0,True,116.8348202448883,81.25,5.76,32.45224244698818,1.1501474029961911,1.4768163869853943,-0.1948719764106098,1.2373995245305274,0.9061029760479624,,1.419476394367625,-1.1529064164032004,1.480562505776922,1.1298106158188377,0.4457057929334674,0.9142855264479176,,,,,True,True,train,12.190255,-15.718606,0.021352313167259787,0.19932997,0.5587188612099644,0.19047274,19.82452408433809
McHuSe00,sean-mchugh-1,00-0022724,Sean McHugh,RB,2004,7,241,TEN,penn st.,77.0,264.0,4.92,29.0,115.0,18.0,7.36,4.09,,,,,,,,,,,,2.0,,40.0,0,0,1,False,skill_run,False,False,False,True,0.71,0,1,True,90.110108260971,72.0,5.725,31.302411873840445,3.346011647244133,2.496003095212452,2.687366237566766,-1.6979844431423563,-0.5736025796199266,-0.4915866816125901,1.0984884046671208,-1.0911623398638326,-1.2508564033688625,-1.0563331570629373,0.2591423430349949,0.3031118732431698,,,,,True,True,train,3.7803578,-1.7555351,0.31316725978647686,0.14051947,0.09252669039145907,0.05906809,18.36897538583792
JohnKy00,kyle-johnson-3,00-0021260,Kyle Johnson,RB,2002,5,145,CAR,syracuse,73.0,242.0,4.74,34.0,119.0,22.0,7.4,4.35,,,,,,,,,,,,4.0,,45.0,0,0,2,False,skill_run,False,False,False,True,20.28,0,1,True,95.88087637698538,76.5,5.875,31.92456370801276,1.1501474029961911,1.250330451823826,1.357102446500286,-0.153045512788207,0.0840443340102462,0.313679120648034,1.258982399517373,0.5141836501597612,-0.6610507896783211,0.0071962459606289,1.0586999854570185,0.6338065148877979,,,,,True,True,train,4.452997,-3.0279226,0.22419928825622776,0.14463064,0.13701067615658363,0.06957808,15.992359514298496
PeerCe00,cedric-peerman-1,00-0026932,Cedric Peerman,RB,2009,6,185,BAL,virginia,69.0,216.0,4.34,40.0,117.0,27.0,6.99,4.29,,,,,,,,,,,,4.0,,92.0,1,0,0,False,skill_run,False,False,False,True,8.86,0,1,True,121.76566047021711,78.5,5.640000000000001,31.89413988657845,-1.04571684125175,-0.2218281267263683,-1.599039311425233,1.700881203636772,-0.2447791228048401,1.3202613734738142,-0.3860810476977092,0.1437191909235494,1.9845226695962663,0.4798759806377695,-0.1939403210041458,0.6176352297222348,,,,,True,True,train,8.878056,2.4082184,0.7170818505338078,0.17420737,0.4430604982206406,0.13871962,43.80302384124532
PittAn00,antonio-pittman-1,00-0025494,Antonio Pittman,RB,2007,4,107,NOR,ohio st.,71.0,207.0,4.4,35.5,123.0,16.0,6.84,4.16,,,,,,,,,,,,3.0,,23.0,0,0,0,False,skill_run,False,False,False,True,35.45,0,0,True,110.45608223482,79.25,5.5,28.86748660979964,0.0522152808722206,-0.7314214808398971,-1.155618047736402,0.3104361663180377,0.741691247640419,-0.8942195827429021,-0.9879335283861552,-0.6589538040882474,0.8286188804284985,0.6571308811416972,-0.940194120598036,-0.9911328647710694,,,,,True,True,train,10.609781,-1.1221638,0.3790035587188612,0.18701696,0.4928825622775801,0.16577783,32.07368974239164
ScotBe00,,00-0026941,Bernard Scott,RB,2009,6,209,CIN,abilene christian,70.0,200.0,4.44,36.0,125.0,21.0,6.82,4.08,,,,,,,,,,,,9.0,9.0,49.0,0,0,0,False,skill_run,False,False,False,True,4.25,0,1,True,102.92671471015626,80.5,5.45,28.693877551020407,-0.4967507801897647,-1.1277718673726418,-0.86000387194385,0.4649300593534526,1.0705147044555057,0.1123626700828779,-1.068180525811279,-1.1529064164032004,0.0590743164627176,0.95255571531491,-1.206713334738709,-1.0834119232353725,,,,,True,True,train,10.442201,3.9723635,0.7793594306049823,0.18574633,0.48576512455516013,0.16315939,47.86779403713039
GantQu00,quinton-ganther-1,00-0024460,Quinton Ganther,RB,2006,7,246,TEN,utah,69.0,218.0,4.5,35.0,119.0,29.0,7.19,,,,,,,,,,,,,3.0,1.0,36.0,0,0,0,False,skill_run,False,True,False,True,0.42,0,1,True,106.32525529644872,77.0,,32.18945599663936,-1.04571684125175,-0.1085851591455841,-0.4165826082550254,0.1559422732826228,0.0840443340102462,1.7228942746041265,0.4163889265535508,,0.4064246649523454,0.125366179629914,,0.7746056826316926,,,,,True,True,train,7.119492,1.5835991,0.6637010676156584,0.16191806,0.3416370106761566,0.11124207,38.84398577463054
PeteAd01,adrian-peterson-1,00-0025394,Adrian Peterson,RB,2007,1,7,MIN,oklahoma,73.0,217.0,4.4,38.5,127.0,,7.09,4.4,,,,,,,,,,,,101.0,89.0,184.0,7,4,12,False,skill_run,False,True,False,True,95.47,1,0,True,115.7921248548596,82.75,5.745,28.6265715894164,1.1501474029961911,-0.1652066429359762,-1.155618047736402,1.2373995245305274,1.399338161270592,,0.015153939427919,0.8229040328566108,1.3739930540081828,1.484320416826693,0.3657500286912669,-1.1191873073629377,,,,,True,True,train,89.47893,44.812393,0.998220640569395,0.92229503,0.998220640569395,1.0,98.33914030489123
MealRo00,rondell-mealey-1,00-0019534,Rondell Mealey,RB,2000,7,252,GNB,louisiana state,72.0,212.0,4.69,33.0,120.0,,6.89,4.15,,,,,,,,,,,,2.0,2.0,14.0,0,0,0,False,skill_run,False,True,False,True,0.18,0,1,True,87.63437339991032,76.5,5.52,28.749228395061728,0.601181341934206,-0.4483140618879367,0.9875847267595976,-0.4620332988590369,0.2484560624177894,,-0.787316034823341,-0.7206978806276152,-1.5038907117498843,0.0071962459606289,-0.8335864349417685,-1.0539910865045383,,,,,True,True,train,9.63185,4.0959573,0.7864768683274022,0.17969614,0.4626334519572954,0.15049766,47.31561971477024
JennRa00,,00-0027155,Rashad Jennings,RB,2009,7,250,JAX,liberty,73.0,231.0,4.52,34.0,120.0,29.0,6.86,4.2,,,,,,,,,,,,31.0,9.0,93.0,0,0,5,False,skill_run,False,False,False,True,0.25,0,1,True,110.68486413588752,77.0,5.53,30.47344717583036,1.1501474029961911,0.6274941301295129,-0.2687755203587527,-0.153045512788207,0.2484560624177894,1.7228942746041265,-0.9076865309610274,-0.4119774979307711,0.8520017034509582,0.125366179629914,-0.7802825921136302,-0.1375107669025252,,,,,True,True,train,14.906041,9.370148,0.905693950177936,0.22188793,0.6387900355871886,0.2329069,58.09945549935209
FeltJe00,,00-0026286,Jerome Felton,RB,2008,5,146,DET,furman,72.0,241.0,4.68,32.5,110.0,30.0,7.2,4.46,,,,,,,,,,,,3.0,2.0,132.0,1,0,3,False,skill_run,False,False,False,True,19.94,0,1,True,100.47629814389953,71.25,5.83,32.68190586419753,0.601181341934206,1.1937089680334338,0.9136811828114548,-0.6165271918944518,-1.3956612216576427,1.9242107251692824,0.4565124252661129,1.1933684920928227,-0.1913723169148686,-1.233588057566865,0.8188326927304124,1.0363593632211647,,,,,True,True,train,5.218632,-2.2622876,0.26868327402135234,0.14943132,0.1619217081850534,0.08154113,18.60521412908607
MendRa00,rashard-mendenhall-1,00-0026163,Rashard Mendenhall,RB,2008,1,23,PIT,illinois,70.0,225.0,4.41,33.5,117.0,26.0,,4.18,,,,,,,,,,,,29.0,26.0,72.0,0,0,4,False,skill_run,False,True,False,True,83.91,1,0,True,118.97566910660515,75.25,,32.28061224489796,-0.4967507801897647,0.2877652273871604,-1.0817145037882656,-0.3075394058236219,-0.2447791228048401,1.118944922908658,,-0.535465651009512,1.6993695434743024,-0.2882285882125839,,0.8230582969226233,,,,,True,True,train,32.738163,-11.928371,0.03558718861209965,0.41021135,0.8754448398576512,0.5115338,37.36728736726415
JoneFe00,felix-jones-1,00-0026162,Felix Jones,RB,2008,1,22,DAL,arkansas,70.0,207.0,4.44,33.5,124.0,,6.9,4.19,,,,,,,,,,,,27.0,26.0,80.0,0,0,1,False,skill_run,False,True,False,True,84.61,1,0,True,106.52914972501172,78.75,5.545,29.69816326530612,-0.4967507801897647,-0.7314214808398971,-0.86000387194385,-0.3075394058236219,0.9061029760479624,,-0.7471925361107753,-0.4737215744701388,0.4272638454823976,0.5389609474724121,-0.7003268278714297,-0.5496002615911336,,,,,True,True,train,33.158474,-11.50806,0.03914590747330961,0.41530517,0.8807829181494662,0.51810116,37.849620976800175
ParmJa00,jalen-parmele-1,00-0026316,Jalen Parmele,RB,2008,6,176,MIA,toledo,71.0,224.0,4.47,34.0,125.0,19.0,6.96,4.29,,,,,,,,,,,,1.0,,36.0,0,0,0,False,skill_run,False,False,False,True,11.03,0,1,True,112.21422683106717,79.5,5.625,31.23824637968657,0.0522152808722206,0.2311437435967683,-0.638293240099441,-0.153045512788207,1.0705147044555057,-0.2902702310474341,-0.5064515438353991,0.1437191909235494,1.0083113462665545,0.7162158479763397,-0.273896085246351,0.2690057532742466,,,,,True,True,train,3.9686344,-2.5012028,0.2615658362989324,0.14166027,0.10854092526690391,0.062009912,16.706855639855103
SmitKe02,kevin-smith-1,00-0026204,Kevin Smith,RB,2008,3,64,DET,central florida,73.0,217.0,4.53,32.0,120.0,,6.74,4.49,,,,,,,,,,,,19.0,19.0,54.0,0,0,2,False,skill_run,False,True,False,True,57.69,0,0,True,103.06160972821448,76.0,5.615,28.6265715894164,1.1501474029961911,-0.1652066429359762,-0.1948719764106098,-0.7710210849298668,0.2484560624177894,,-1.3891685155117832,1.3786007217109313,0.0728613613257458,-0.1109736877086561,-0.3271999280744846,-1.1191873073629377,,,,,True,True,train,26.362213,7.175516,0.8683274021352313,0.33583975,0.8238434163701067,0.41190958,66.16495158112346
CharJa00,jamaal-charles-1,00-0026213,Jamaal Charles,RB,2008,3,73,KAN,texas,71.0,200.0,4.38,30.5,122.0,,6.8,4.22,,,,,,,,,,,,66.0,64.0,119.0,4,2,4,False,skill_run,False,True,False,True,52.59,0,0,True,108.68348335681848,76.25,5.51,27.89129141043444,0.0522152808722206,-1.1277718673726418,-1.3034251356326811,-1.2345027640361117,0.5772795192328759,,-1.1484275232364072,-0.2884893448520356,0.6474491040575636,-0.0518887208740136,-0.8868902777699023,-1.510013472201493,,,,,True,True,train,46.279636,27.09294,0.9893238434163701,0.5778569,0.9448398576512456,0.7231193,84.48927492751771
ChoiTa00,tashard-choice-1,00-0026262,Tashard Choice,RB,2008,4,122,DAL,georgia tech,70.0,215.0,4.48,34.0,119.0,20.0,6.88,,,,,,,,,,,,,13.0,10.0,88.0,0,0,0,False,skill_run,False,True,False,True,28.96,0,0,True,106.74717723206147,76.5,,30.84591836734694,-0.4967507801897647,-0.2784496105167604,-0.5643896961512981,-0.153045512788207,0.0840443340102462,-0.088953780482278,-0.827439533535903,,0.4495475077283353,0.0071962459606289,,0.0604702088594258,,,,,True,True,train,11.3666115,-0.36533356,0.4501779359430605,0.19283868,0.5213523131672598,0.1776033,35.84300353778427
DyerDe00,deon-dyer-1,00-0019473,Deon Dyer,RB,2000,4,117,MIA,north carolina,71.0,260.0,4.99,28.0,104.0,,7.88,4.81,,,,,,,,,,,,0.0,0.0,45.0,0,0,0,False,skill_run,False,True,False,True,31.05,0,0,True,83.86894135874152,66.0,6.345,36.258678833564765,0.0522152808722206,2.269517160050884,3.204691045203734,-2.006972229213186,-2.382131592102902,,3.1849103377203933,3.354411170970737,-1.888739472123476,-2.4743723610943587,3.563980598379352,2.9375345914878563,,,,,True,True,train,4.1533933,-7.578552,0.07651245551601424,0.14278726,0.11387900355871886,0.06489677,9.49175900007429
